OBJECTID,EY_PLA_ID,EMISSIONSYEAR,CPL_SHORT_NAME,EMISSION_VALUE,PLA_ICIS_ID,PLA_NAME,PLA_REG_NUM,CPL_POLLUTANT_NAME
13903,41521,2024,CO,0.0714,VA0000005105901011,Dogue Creek Pumping Station,73744,Carbon Monoxide
13904,41522,2024,NOX,0.5688,VA0000005105901012,Accotink Pumping Station,73745,Nitrogen Oxide
13905,41522,2024,CO,0.1278,VA0000005105901012,Accotink Pumping Station,73745,Carbon Monoxide
13906,41527,2024,VOC,1.3410625,VA0000005118500159,Raleigh Mine and Industrial Supply dba DS Parts,11634,Volatile Organic Compounds
13907,41530,2024,NOX,0,VA0000005116500229,Silver Lake Welding Service Inc,81630,Nitrogen Oxide
13908,41530,2024,PM,0.05017302,VA0000005116500229,Silver Lake Welding Service Inc,81630,Particulate Matter
13909,41530,2024,VOC,2.1747,VA0000005116500229,Silver Lake Welding Service Inc,81630,Volatile Organic Compounds
13910,41530,2024,PM 10,0.05017302,VA0000005116500229,Silver Lake Welding Service Inc,81630,Particulate Matter 10
13911,41536,2024,NOX,2.574835,VA0000005151000394,Washington Headquarters Service - Mark Center DOD,73748,Nitrogen Oxide
13912,41536,2024,VOC,0.0969345,VA0000005151000394,Washington Headquarters Service - Mark Center DOD,73748,Volatile Organic Compounds
13913,41536,2024,SO2,0.084649955,VA0000005151000394,Washington Headquarters Service - Mark Center DOD,73748,Sulfur Dioxide
13914,41536,2024,CO,0.6380145,VA0000005151000394,Washington Headquarters Service - Mark Center DOD,73748,Carbon Monoxide
13915,41536,2024,PM 10,0.0761685,VA0000005151000394,Washington Headquarters Service - Mark Center DOD,73748,Particulate Matter 10
13916,41538,2024,NOX,0.529188,VA0000005105901013,DTRA/JIDO Reston,73749,Nitrogen Oxide
13917,41538,2024,PM,0.003696,VA0000005105901013,DTRA/JIDO Reston,73749,Particulate Matter
13918,41538,2024,VOC,0.011616,VA0000005105901013,DTRA/JIDO Reston,73749,Volatile Organic Compounds
13919,41538,2024,SO2,0.019272,VA0000005105901013,DTRA/JIDO Reston,73749,Sulfur Dioxide
13920,41538,2024,CO,0.0429,VA0000005105901013,DTRA/JIDO Reston,73749,Carbon Monoxide
13921,41538,2024,PM 10,0.003696,VA0000005105901013,DTRA/JIDO Reston,73749,Particulate Matter 10
13922,41542,2024,NOX,0,VA0000005155000249,SeaGate Terminals LLC,61566,Nitrogen Oxide
13923,41542,2024,PM,0.0013360903,VA0000005155000249,SeaGate Terminals LLC,61566,Particulate Matter
13924,41542,2024,VOC,0,VA0000005155000249,SeaGate Terminals LLC,61566,Volatile Organic Compounds
13925,41542,2024,SO2,0,VA0000005155000249,SeaGate Terminals LLC,61566,Sulfur Dioxide
13926,41542,2024,CO,0,VA0000005155000249,SeaGate Terminals LLC,61566,Carbon Monoxide
13927,41542,2024,PM 10,0.0006231143,VA0000005155000249,SeaGate Terminals LLC,61566,Particulate Matter 10
13928,41542,2024,PM 2.5,3.00514e-05,VA0000005155000249,SeaGate Terminals LLC,61566,Particulate Matter 2.5
13929,41544,2024,NOX,3.647475,VA0000005104100260,Appomattox River Water Authority,52287,Nitrogen Oxide
13930,41544,2024,PM,0.260325,VA0000005104100260,Appomattox River Water Authority,52287,Particulate Matter
13931,41544,2024,VOC,0.289575,VA0000005104100260,Appomattox River Water Authority,52287,Volatile Organic Compounds
13932,41544,2024,SO2,0.2413125,VA0000005104100260,Appomattox River Water Authority,52287,Sulfur Dioxide
13933,41544,2024,CO,0.786825,VA0000005104100260,Appomattox River Water Authority,52287,Carbon Monoxide
13934,41544,2024,PM 10,0.260325,VA0000005104100260,Appomattox River Water Authority,52287,Particulate Matter 10
13935,41544,2024,PM 2.5,0.260325,VA0000005104100260,Appomattox River Water Authority,52287,Particulate Matter 2.5
13936,41547,2024,NOX,0.40922,VA0000005108700574,Hermitage at Cedarfield,52289,Nitrogen Oxide
13937,41547,2024,PM,0.0172375,VA0000005108700574,Hermitage at Cedarfield,52289,Particulate Matter
13938,41547,2024,VOC,0.0221655,VA0000005108700574,Hermitage at Cedarfield,52289,Volatile Organic Compounds
13939,41547,2024,SO2,0.0134585,VA0000005108700574,Hermitage at Cedarfield,52289,Sulfur Dioxide
13940,41547,2024,CO,0.22865,VA0000005108700574,Hermitage at Cedarfield,52289,Carbon Monoxide
13941,41547,2024,PM 10,0.0300625,VA0000005108700574,Hermitage at Cedarfield,52289,Particulate Matter 10
13942,41547,2024,PM 2.5,0.0171,VA0000005108700574,Hermitage at Cedarfield,52289,Particulate Matter 2.5
13943,41563,2024,VOC,0.727,VA0000005155000251,Flowserve US Incorporated-Flowserve Pump Division,61573,Volatile Organic Compounds
13944,41566,2024,NOX,0.014454,VA0000005163000103,Fredericksburg Wastewater Treatment Facility,41080,Nitrogen Oxide
13945,41566,2024,PM,0.00031515,VA0000005163000103,Fredericksburg Wastewater Treatment Facility,41080,Particulate Matter
13946,41566,2024,VOC,0.0004521,VA0000005163000103,Fredericksburg Wastewater Treatment Facility,41080,Volatile Organic Compounds
13947,41566,2024,SO2,0.0002277,VA0000005163000103,Fredericksburg Wastewater Treatment Facility,41080,Sulfur Dioxide
13948,41566,2024,CO,0.003828,VA0000005163000103,Fredericksburg Wastewater Treatment Facility,41080,Carbon Monoxide
13949,41566,2024,PM 10,0.00025905,VA0000005163000103,Fredericksburg Wastewater Treatment Facility,41080,Particulate Matter 10
13950,41571,2024,NOX,0.0153,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Nitrogen Oxide
13951,41571,2024,PM,0.03774,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Particulate Matter
13952,41571,2024,VOC,0.0153,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Volatile Organic Compounds
13953,41571,2024,SO2,0.01275,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Sulfur Dioxide
13954,41571,2024,CO,0.051,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Carbon Monoxide
13955,41571,2024,PM 10,0.03774,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Particulate Matter 10
13956,41571,2024,PM 2.5,0.03774,VA0000005114500021,Bennett & Barden Funeral Home & Cremation Services Inc,52286,Particulate Matter 2.5
13957,41583,2024,NOX,0.84196,VA0000005105901015,US Department of Justice Drug Enforcement Admin,73756,Nitrogen Oxide
13958,41583,2024,VOC,0.02324,VA0000005105901015,US Department of Justice Drug Enforcement Admin,73756,Volatile Organic Compounds
13959,41583,2024,SO2,0.01638,VA0000005105901015,US Department of Justice Drug Enforcement Admin,73756,Sulfur Dioxide
13960,41583,2024,CO,0.0189,VA0000005105901015,US Department of Justice Drug Enforcement Admin,73756,Carbon Monoxide
13961,41583,2024,PM 10,0.00602,VA0000005105901015,US Department of Justice Drug Enforcement Admin,73756,Particulate Matter 10
13962,41584,2024,NOX,0,VA0000005170061568,National Salvage and Service Corporation - Portable 61568,61568,Nitrogen Oxide
13963,41584,2024,PM,0,VA0000005170061568,National Salvage and Service Corporation - Portable 61568,61568,Particulate Matter
13964,41584,2024,CO,0,VA0000005170061568,National Salvage and Service Corporation - Portable 61568,61568,Carbon Monoxide
13965,41594,2024,PERC,0.2025,VA0000005119700107,Cooks Professional Cleaners,11636,Tetrachloroethylene (Perchloroethylene)
13966,41597,2024,NOX,1.254672,VA0000005117900107,Smith Lake Water Treatment Plant,41082,Nitrogen Oxide
13967,41597,2024,CO,0.1535315,VA0000005117900107,Smith Lake Water Treatment Plant,41082,Carbon Monoxide
13968,41601,2024,NOX,0.413632,VA0000005110701011,BAE Systems,73759,Nitrogen Oxide
13969,41601,2024,VOC,0.01266,VA0000005110701011,BAE Systems,73759,Volatile Organic Compounds
13970,41601,2024,SO2,0.014798,VA0000005110701011,BAE Systems,73759,Sulfur Dioxide
13971,41601,2024,CO,0.063609,VA0000005110701011,BAE Systems,73759,Carbon Monoxide
13972,41601,2024,PM 10,0.006333,VA0000005110701011,BAE Systems,73759,Particulate Matter 10
13973,41602,2024,NOX,0.63432,VA0000005101300836,Cushman and Wakefield of Virginia Incorporated,73760,Nitrogen Oxide
13974,41602,2024,VOC,0.02724,VA0000005101300836,Cushman and Wakefield of Virginia Incorporated,73760,Volatile Organic Compounds
13975,41602,2024,SO2,0.1014,VA0000005101300836,Cushman and Wakefield of Virginia Incorporated,73760,Sulfur Dioxide
13976,41602,2024,CO,0.09552,VA0000005101300836,Cushman and Wakefield of Virginia Incorporated,73760,Carbon Monoxide
13977,41603,2024,NOX,0.49325,VA0000005117900108,Aquia Wastewater Treatment Plant,41083,Nitrogen Oxide
13978,41603,2024,VOC,0.02225,VA0000005117900108,Aquia Wastewater Treatment Plant,41083,Volatile Organic Compounds
13979,41603,2024,SO2,0.0005,VA0000005117900108,Aquia Wastewater Treatment Plant,41083,Sulfur Dioxide
13980,41603,2024,CO,0.02025,VA0000005117900108,Aquia Wastewater Treatment Plant,41083,Carbon Monoxide
13981,41603,2024,PM 10,0.00575,VA0000005117900108,Aquia Wastewater Treatment Plant,41083,Particulate Matter 10
13982,41606,2024,PM,0.0450225,VA0000005117100103,Mercury Paper Inc,81632,Particulate Matter
13983,41606,2024,VOC,3.11615128,VA0000005117100103,Mercury Paper Inc,81632,Volatile Organic Compounds
13984,41606,2024,PM 10,0.0450225,VA0000005117100103,Mercury Paper Inc,81632,Particulate Matter 10
13985,41607,2024,NOX,0,VA0000005171000291,Sprint PCS - Norfolk,61572,Nitrogen Oxide
13986,41607,2024,VOC,0,VA0000005171000291,Sprint PCS - Norfolk,61572,Volatile Organic Compounds
13987,41607,2024,SO2,0,VA0000005171000291,Sprint PCS - Norfolk,61572,Sulfur Dioxide
13988,41607,2024,CO,0,VA0000005171000291,Sprint PCS - Norfolk,61572,Carbon Monoxide
13989,41607,2024,PM 10,0,VA0000005171000291,Sprint PCS - Norfolk,61572,Particulate Matter 10
13990,41607,2024,PM 2.5,0,VA0000005171000291,Sprint PCS - Norfolk,61572,Particulate Matter 2.5
13991,41610,2024,NOX,0.7025425,VA0000005117900109,Little Falls Run Wastewater Treatment Facility,73771,Nitrogen Oxide
13992,41610,2024,VOC,0.0172575,VA0000005117900109,Little Falls Run Wastewater Treatment Facility,73771,Volatile Organic Compounds
13993,41610,2024,SO2,0.0178475,VA0000005117900109,Little Falls Run Wastewater Treatment Facility,73771,Sulfur Dioxide
13994,41610,2024,CO,0.0865825,VA0000005117900109,Little Falls Run Wastewater Treatment Facility,73771,Carbon Monoxide
13995,41610,2024,PM 10,0.0059,VA0000005117900109,Little Falls Run Wastewater Treatment Facility,73771,Particulate Matter 10
13996,41610,2024,PM 2.5,0.0059,VA0000005117900109,Little Falls Run Wastewater Treatment Facility,73771,Particulate Matter 2.5
13997,41625,2024,NOX,0,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Nitrogen Oxide
13998,41625,2024,PM,4.6880003885,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Particulate Matter
13999,41625,2024,VOC,0,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Volatile Organic Compounds
14000,41625,2024,SO2,0,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Sulfur Dioxide
14001,41625,2024,CO,0,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Carbon Monoxide
14002,41625,2024,PM 10,2.160862281,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Particulate Matter 10
14003,41625,2024,PM 2.5,0.3148840026,VA0000005118781634,H B Mellott Estates Inc - 81634,81634,Particulate Matter 2.5
14004,41636,2024,NOX,0.0450124,VA0000005183000042,Nelsen Funeral Homes & Cremation,61574,Nitrogen Oxide
14005,41636,2024,PM 10,0.0303572,VA0000005183000042,Nelsen Funeral Homes & Cremation,61574,Particulate Matter 10
14006,41643,2024,NOX,0.3007165,VA0000005161000838,Verizon Virginia Falls Church CO,73767,Nitrogen Oxide
14007,41643,2024,VOC,0.0110955,VA0000005161000838,Verizon Virginia Falls Church CO,73767,Volatile Organic Compounds
14008,41643,2024,SO2,0.055193,VA0000005161000838,Verizon Virginia Falls Church CO,73767,Sulfur Dioxide
14009,41643,2024,CO,0.029588,VA0000005161000838,Verizon Virginia Falls Church CO,73767,Carbon Monoxide
14010,41643,2024,PM 10,0.0054055,VA0000005161000838,Verizon Virginia Falls Church CO,73767,Particulate Matter 10
14011,41645,2024,NOX,0,VA0000005115373769,The Anderson Company,73769,Nitrogen Oxide
14012,41645,2024,PM,0,VA0000005115373769,The Anderson Company,73769,Particulate Matter
14013,41645,2024,VOC,0,VA0000005115373769,The Anderson Company,73769,Volatile Organic Compounds
14014,41645,2024,SO2,0,VA0000005115373769,The Anderson Company,73769,Sulfur Dioxide
14015,41645,2024,CO,0,VA0000005115373769,The Anderson Company,73769,Carbon Monoxide
14016,41645,2024,PM 10,0,VA0000005115373769,The Anderson Company,73769,Particulate Matter 10
14017,41645,2024,PM 2.5,0,VA0000005115373769,The Anderson Company,73769,Particulate Matter 2.5
14018,41656,2024,MDI,0,VA0000005106900147,Creative Urethanes Inc - Winchester,81636,"4,4-Methylenediphenyl diisocyanate (MDI)"
14019,41656,2024,TLCYN,0,VA0000005106900147,Creative Urethanes Inc - Winchester,81636,"2,4-Toluene diisocyanate"
14020,41656,2024,VOC,0,VA0000005106900147,Creative Urethanes Inc - Winchester,81636,Volatile Organic Compounds
14021,41663,2024,NOX,0.068,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Nitrogen Oxide
14022,41663,2024,VOC,7.18374,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Volatile Organic Compounds
14023,41663,2024,SO2,0.00204,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Sulfur Dioxide
14024,41663,2024,THAP,0,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Total Hazardous Air Pollutants
14025,41663,2024,CO,0.05712,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Carbon Monoxide
14026,41663,2024,PM 10,0.005168,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Particulate Matter 10
14027,41663,2024,PM 2.5,0.005168,VA0000005109500052,Nicewood Enterprises - David Nice Builders Div,61583,Particulate Matter 2.5
14028,41665,2024,PM 10,0,VA0000005177711638,River Rock Recycling & Crushing LLC,11638,Particulate Matter 10
14029,41666,2024,NOX,0.39607669,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Nitrogen Oxide
14030,41666,2024,PM,0.005125,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Particulate Matter
14031,41666,2024,VOC,0.01050567,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Volatile Organic Compounds
14032,41666,2024,SO2,0.0003375,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Sulfur Dioxide
14033,41666,2024,CO,0.054169955,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Carbon Monoxide
14034,41666,2024,PM 10,0.005125,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Particulate Matter 10
14035,41666,2024,PM 2.5,0.005125,VA0000005106900148,Navy Federal Credit Union - Winchester,81638,Particulate Matter 2.5
14036,41671,2024,VOC,47.5,VA0000005108500219,Hanover Foils LLC,52297,Volatile Organic Compounds
14037,41673,2024,NOX,8.749105,VA0000005105901022,Navy Federal Credit Union - Follin Lane,73776,Nitrogen Oxide
14038,41673,2024,VOC,0.68831,VA0000005105901022,Navy Federal Credit Union - Follin Lane,73776,Volatile Organic Compounds
14039,41673,2024,SO2,0.171297,VA0000005105901022,Navy Federal Credit Union - Follin Lane,73776,Sulfur Dioxide
14040,41673,2024,CO,6.473005,VA0000005105901022,Navy Federal Credit Union - Follin Lane,73776,Carbon Monoxide
14041,41673,2024,PM 10,0.445395,VA0000005105901022,Navy Federal Credit Union - Follin Lane,73776,Particulate Matter 10
14042,41681,2024,NOX,0.261372,VA0000005105901023,Verizon Virginia Incorporated - Foxmill Road,73777,Nitrogen Oxide
14043,41681,2024,VOC,0.004324,VA0000005105901023,Verizon Virginia Incorporated - Foxmill Road,73777,Volatile Organic Compounds
14044,41681,2024,SO2,0.066608,VA0000005105901023,Verizon Virginia Incorporated - Foxmill Road,73777,Sulfur Dioxide
14045,41681,2024,CO,0.019136,VA0000005105901023,Verizon Virginia Incorporated - Foxmill Road,73777,Carbon Monoxide
14046,41681,2024,PM 10,0.002208,VA0000005105901023,Verizon Virginia Incorporated - Foxmill Road,73777,Particulate Matter 10
14047,41685,2024,NOX,0.5963712,VA0000005176000509,Peak 10 Incorporated,52299,Nitrogen Oxide
14048,41685,2024,PM,0.002032,VA0000005176000509,Peak 10 Incorporated,52299,Particulate Matter
14049,41685,2024,VOC,0.008871,VA0000005176000509,Peak 10 Incorporated,52299,Volatile Organic Compounds
14050,41685,2024,SO2,0.000461,VA0000005176000509,Peak 10 Incorporated,52299,Sulfur Dioxide
14051,41685,2024,CO,0.033816,VA0000005176000509,Peak 10 Incorporated,52299,Carbon Monoxide
14052,41685,2024,PM 10,0.004417,VA0000005176000509,Peak 10 Incorporated,52299,Particulate Matter 10
14053,41699,2024,NOX,0.431307,VA0000005110701015,Discovery Production Group Incorporated,73781,Nitrogen Oxide
14054,41699,2024,VOC,0.0108535,VA0000005110701015,Discovery Production Group Incorporated,73781,Volatile Organic Compounds
14055,41699,2024,CO,0.039772,VA0000005110701015,Discovery Production Group Incorporated,73781,Carbon Monoxide
14056,41699,2024,PM 10,0.007118,VA0000005110701015,Discovery Production Group Incorporated,73781,Particulate Matter 10
14057,41699,2024,PM 2.5,0.007118,VA0000005110701015,Discovery Production Group Incorporated,73781,Particulate Matter 2.5
14058,41702,2024,NOX,14.7,VA0000005108900139,RTI Martinsville Inc,21504,Nitrogen Oxide
14059,41702,2024,PERC,1.955e-05,VA0000005108900139,RTI Martinsville Inc,21504,Tetrachloroethylene (Perchloroethylene)
14060,41702,2024,PM,9.56675592,VA0000005108900139,RTI Martinsville Inc,21504,Particulate Matter
14061,41702,2024,VOC,0.816182,VA0000005108900139,RTI Martinsville Inc,21504,Volatile Organic Compounds
14062,41702,2024,SO2,0.0882,VA0000005108900139,RTI Martinsville Inc,21504,Sulfur Dioxide
14063,41702,2024,CO,12.348,VA0000005108900139,RTI Martinsville Inc,21504,Carbon Monoxide
14064,41702,2024,PM 10,4.49509764,VA0000005108900139,RTI Martinsville Inc,21504,Particulate Matter 10
14065,41702,2024,PM 2.5,3.14778804,VA0000005108900139,RTI Martinsville Inc,21504,Particulate Matter 2.5
14066,41702,2024,HF,0,VA0000005108900139,RTI Martinsville Inc,21504,Hydrogen fluoride (hydrofluoric acid)
14067,41703,2024,NOX,2.626067,VA0000005107700068,DOC - Grayson Co MSF,11639,Nitrogen Oxide
14068,41703,2024,VOC,0.057843,VA0000005107700068,DOC - Grayson Co MSF,11639,Volatile Organic Compounds
14069,41703,2024,SO2,0.1030515,VA0000005107700068,DOC - Grayson Co MSF,11639,Sulfur Dioxide
14070,41703,2024,CO,1.462572,VA0000005107700068,DOC - Grayson Co MSF,11639,Carbon Monoxide
14071,41703,2024,PM 10,0.083765,VA0000005107700068,DOC - Grayson Co MSF,11639,Particulate Matter 10
14072,41715,2024,NOX,5.271915,VA0000005105901025,General Services Administration,73784,Nitrogen Oxide
14073,41715,2024,SO2,0.19386,VA0000005105901025,General Services Administration,73784,Sulfur Dioxide
14074,41715,2024,CO,0.66415,VA0000005105901025,General Services Administration,73784,Carbon Monoxide
14075,41715,2024,PM 10,0.32669,VA0000005105901025,General Services Administration,73784,Particulate Matter 10
14076,41718,2024,NOX,0.416136795,VA0000005108700576,INGENCO Wholesale Power LLC - Henrico,52303,Nitrogen Oxide
14077,41718,2024,PM,0.141692385,VA0000005108700576,INGENCO Wholesale Power LLC - Henrico,52303,Particulate Matter
14078,41718,2024,VOC,0.141636495,VA0000005108700576,INGENCO Wholesale Power LLC - Henrico,52303,Volatile Organic Compounds
14079,41718,2024,TNMOC,0,VA0000005108700576,INGENCO Wholesale Power LLC - Henrico,52303,Total Non-methane Org Cmpds
14080,41718,2024,SO2,0.013442025,VA0000005108700576,INGENCO Wholesale Power LLC - Henrico,52303,Sulfur Dioxide
